puzzle_id,technique_code,use_count
hsp-2d09a50280b6fedd7cee,bugPlusOne,1
hsp-c5c35cfbb3d061387c6f,fullHouse,21
hsp-c5c35cfbb3d061387c6f,nakedSingle,24
hsp-c5c35cfbb3d061387c6f,hiddenSingle,12
hsp-c5c35cfbb3d061387c6f,lockedCandidates.pointing,1
hsp-c5c35cfbb3d061387c6f,lockedCandidates.claiming,1
hsp-c5c35cfbb3d061387c6f,hiddenPair,2
hsp-7f0c368b11cbf67cec71,fullHouse,21
hsp-7f0c368b11cbf67cec71,nakedSingle,22
hsp-7f0c368b11cbf67cec71,hiddenSingle,14
hsp-7f0c368b11cbf67cec71,lockedCandidates.pointing,1
hsp-27f923fef35ccce0f644,fullHouse,20
hsp-27f923fef35ccce0f644,nakedSingle,23
hsp-27f923fef35ccce0f644,hiddenSingle,14
hsp-27f923fef35ccce0f644,hiddenPair,1
hsp-f6f72b392be36c7d9aca,fullHouse,21
hsp-f6f72b392be36c7d9aca,nakedSingle,18
hsp-f6f72b392be36c7d9aca,hiddenSingle,18
hsp-f6f72b392be36c7d9aca,hiddenPair,2
hsp-48b59b6d511af42e5a72,fullHouse,20
hsp-48b59b6d511af42e5a72,nakedSingle,16
hsp-48b59b6d511af42e5a72,hiddenSingle,21
hsp-48b59b6d511af42e5a72,hiddenPair,2
hsp-e02d5621eaa0a98164b5,fullHouse,21
hsp-e02d5621eaa0a98164b5,nakedSingle,30
hsp-e02d5621eaa0a98164b5,hiddenSingle,6
hsp-e02d5621eaa0a98164b5,lockedCandidates.pointing,2
hsp-e02d5621eaa0a98164b5,lockedCandidates.claiming,2
hsp-7a51c68f730fa71e2ecf,fullHouse,20
hsp-7a51c68f730fa71e2ecf,nakedSingle,24
hsp-7a51c68f730fa71e2ecf,hiddenSingle,13
hsp-7a51c68f730fa71e2ecf,lockedCandidates.pointing,2
hsp-c062ff3db586c467e9ef,fullHouse,21
hsp-c062ff3db586c467e9ef,nakedSingle,28
hsp-c062ff3db586c467e9ef,hiddenSingle,8
hsp-c062ff3db586c467e9ef,hiddenPair,2
hsp-6cf933dbeccaa9b0bb69,fullHouse,19
hsp-6cf933dbeccaa9b0bb69,nakedSingle,21
hsp-6cf933dbeccaa9b0bb69,hiddenSingle,17
hsp-6cf933dbeccaa9b0bb69,hiddenPair,1
hsp-f14da63be90f2fef82d6,fullHouse,19
hsp-f14da63be90f2fef82d6,nakedSingle,18
hsp-f14da63be90f2fef82d6,hiddenSingle,20
hsp-f14da63be90f2fef82d6,hiddenPair,2
hsp-5351e0c584895bd005d9,fullHouse,20
hsp-5351e0c584895bd005d9,nakedSingle,19
hsp-5351e0c584895bd005d9,hiddenSingle,18
hsp-5351e0c584895bd005d9,hiddenPair,3
hsp-9887559d13eb49e0f6ba,fullHouse,18
hsp-9887559d13eb49e0f6ba,nakedSingle,21
hsp-9887559d13eb49e0f6ba,hiddenSingle,18
hsp-9887559d13eb49e0f6ba,hiddenPair,1
hsp-0e9562f989ba9eb2b493,fullHouse,21
hsp-0e9562f989ba9eb2b493,nakedSingle,24
hsp-0e9562f989ba9eb2b493,hiddenSingle,12
hsp-0e9562f989ba9eb2b493,lockedCandidates.pointing,2
hsp-0e9562f989ba9eb2b493,hiddenPair,3
hsp-3e00ebfce4baa5981984,fullHouse,21
hsp-3e00ebfce4baa5981984,nakedSingle,20
hsp-3e00ebfce4baa5981984,hiddenSingle,16
hsp-3e00ebfce4baa5981984,hiddenPair,1
hsp-505041989d01fc7efbdb,fullHouse,20
hsp-505041989d01fc7efbdb,nakedSingle,25
hsp-505041989d01fc7efbdb,hiddenSingle,12
hsp-505041989d01fc7efbdb,hiddenPair,1
hsp-5e46b49aa8c16c346ce8,fullHouse,20
hsp-5e46b49aa8c16c346ce8,nakedSingle,26
hsp-5e46b49aa8c16c346ce8,hiddenSingle,11
hsp-5e46b49aa8c16c346ce8,hiddenPair,2
hsp-3a824517a54bbe5a447b,fullHouse,20
hsp-3a824517a54bbe5a447b,nakedSingle,22
hsp-3a824517a54bbe5a447b,hiddenSingle,18
hsp-3a824517a54bbe5a447b,hiddenPair,1
hsp-40e7b91bc6e42fad94a4,fullHouse,21
hsp-40e7b91bc6e42fad94a4,nakedSingle,25
hsp-40e7b91bc6e42fad94a4,hiddenSingle,12
hsp-40e7b91bc6e42fad94a4,hiddenPair,1
hsp-b16e304a18b40a82bd58,fullHouse,20
hsp-b16e304a18b40a82bd58,nakedSingle,24
hsp-b16e304a18b40a82bd58,hiddenSingle,14
hsp-b16e304a18b40a82bd58,hiddenPair,2
hsp-66fb0161aba0c537cac4,fullHouse,20
hsp-66fb0161aba0c537cac4,nakedSingle,22
hsp-66fb0161aba0c537cac4,hiddenSingle,16
hsp-66fb0161aba0c537cac4,hiddenPair,1
hsp-019959494e18fe963c83,fullHouse,21
hsp-019959494e18fe963c83,nakedSingle,22
hsp-019959494e18fe963c83,hiddenSingle,15
hsp-019959494e18fe963c83,hiddenPair,1
hsp-77a72ff6d4beb92c6a24,fullHouse,21
hsp-77a72ff6d4beb92c6a24,nakedSingle,23
hsp-77a72ff6d4beb92c6a24,hiddenSingle,14
hsp-77a72ff6d4beb92c6a24,hiddenPair,5
hsp-f227f8a96c4e9d502d49,fullHouse,20
hsp-f227f8a96c4e9d502d49,nakedSingle,23
hsp-f227f8a96c4e9d502d49,hiddenSingle,15
hsp-f227f8a96c4e9d502d49,hiddenPair,1
hsp-595e71f5593aa95e0728,fullHouse,20
hsp-595e71f5593aa95e0728,nakedSingle,21
hsp-595e71f5593aa95e0728,hiddenSingle,17
hsp-595e71f5593aa95e0728,hiddenPair,1
hsp-01c5a3ad46a3ec889c3e,fullHouse,20
hsp-01c5a3ad46a3ec889c3e,nakedSingle,20
hsp-01c5a3ad46a3ec889c3e,hiddenSingle,16
hsp-01c5a3ad46a3ec889c3e,hiddenPair,2
hsp-5455ee9fbd7685335cbc,fullHouse,19
hsp-5455ee9fbd7685335cbc,nakedSingle,25
hsp-5455ee9fbd7685335cbc,hiddenSingle,12
hsp-5455ee9fbd7685335cbc,lockedCandidates.pointing,1
hsp-5455ee9fbd7685335cbc,hiddenPair,4
hsp-af36299ba818ca62689d,fullHouse,20
hsp-af36299ba818ca62689d,nakedSingle,28
hsp-af36299ba818ca62689d,hiddenSingle,8
hsp-af36299ba818ca62689d,lockedCandidates.pointing,1
hsp-af36299ba818ca62689d,hiddenPair,1
hsp-4b06e6d32bc4462c4215,fullHouse,20
hsp-4b06e6d32bc4462c4215,nakedSingle,23
hsp-4b06e6d32bc4462c4215,hiddenSingle,13
hsp-4b06e6d32bc4462c4215,hiddenPair,1
hsp-26e7ed4c8d4cb5967e42,fullHouse,21
hsp-26e7ed4c8d4cb5967e42,nakedSingle,27
hsp-26e7ed4c8d4cb5967e42,hiddenSingle,8
hsp-26e7ed4c8d4cb5967e42,hiddenPair,3
hsp-66e16cd70fcfe45c41a0,fullHouse,20
hsp-66e16cd70fcfe45c41a0,nakedSingle,22
hsp-66e16cd70fcfe45c41a0,hiddenSingle,14
hsp-66e16cd70fcfe45c41a0,hiddenPair,2
hsp-f998b054981baa5dbfa6,fullHouse,20
hsp-f998b054981baa5dbfa6,nakedSingle,23
hsp-f998b054981baa5dbfa6,hiddenSingle,13
hsp-f998b054981baa5dbfa6,hiddenPair,1
hsp-6168dc1f97a0f59403b5,fullHouse,20
hsp-6168dc1f97a0f59403b5,nakedSingle,18
hsp-6168dc1f97a0f59403b5,hiddenSingle,18
hsp-6168dc1f97a0f59403b5,hiddenPair,1
hsp-25d72ab1b23b9a3c9430,fullHouse,20
hsp-25d72ab1b23b9a3c9430,nakedSingle,21
hsp-25d72ab1b23b9a3c9430,hiddenSingle,15
hsp-25d72ab1b23b9a3c9430,hiddenPair,1
hsp-e8d00ac21c1f99e13893,fullHouse,19
hsp-e8d00ac21c1f99e13893,nakedSingle,23
hsp-e8d00ac21c1f99e13893,hiddenSingle,14
hsp-e8d00ac21c1f99e13893,hiddenPair,2
hsp-a1e9539bb4573baf67d9,fullHouse,20
hsp-a1e9539bb4573baf67d9,nakedSingle,23
hsp-a1e9539bb4573baf67d9,hiddenSingle,16
hsp-a1e9539bb4573baf67d9,hiddenPair,1
hsp-2e5d8a1f10bc257cf946,fullHouse,21
hsp-2e5d8a1f10bc257cf946,nakedSingle,20
hsp-2e5d8a1f10bc257cf946,hiddenSingle,16
hsp-2e5d8a1f10bc257cf946,hiddenPair,1
hsp-5fbc8155de57525ffcba,fullHouse,21
hsp-5fbc8155de57525ffcba,nakedSingle,23
hsp-5fbc8155de57525ffcba,hiddenSingle,13
hsp-5fbc8155de57525ffcba,hiddenPair,3
hsp-99d5a1ff99522d0f4531,fullHouse,21
hsp-99d5a1ff99522d0f4531,nakedSingle,29
hsp-99d5a1ff99522d0f4531,hiddenSingle,7
hsp-99d5a1ff99522d0f4531,lockedCandidates.pointing,1
hsp-99d5a1ff99522d0f4531,hiddenPair,2
hsp-6259864931bebb3578f6,fullHouse,20
hsp-6259864931bebb3578f6,nakedSingle,22
hsp-6259864931bebb3578f6,hiddenSingle,15
hsp-6259864931bebb3578f6,hiddenPair,1
hsp-af1b3160f7430c949988,fullHouse,21
hsp-af1b3160f7430c949988,nakedSingle,17
hsp-af1b3160f7430c949988,hiddenSingle,19
hsp-af1b3160f7430c949988,hiddenPair,1
hsp-d7bac878a8fd2c464849,fullHouse,21
hsp-d7bac878a8fd2c464849,nakedSingle,26
hsp-d7bac878a8fd2c464849,hiddenSingle,10
hsp-d7bac878a8fd2c464849,lockedCandidates.pointing,2
hsp-d7bac878a8fd2c464849,lockedCandidates.claiming,1
hsp-d7bac878a8fd2c464849,hiddenPair,1
hsp-8ee6d1cba16f3237b446,fullHouse,21
hsp-8ee6d1cba16f3237b446,nakedSingle,29
hsp-8ee6d1cba16f3237b446,hiddenSingle,6
hsp-8ee6d1cba16f3237b446,hiddenPair,1
hsp-8ee6d1cba16f3237b446,bugPlusOne,1
hsp-03a2cbeeb66594b6d2d3,fullHouse,20
hsp-03a2cbeeb66594b6d2d3,nakedSingle,20
hsp-03a2cbeeb66594b6d2d3,hiddenSingle,17
hsp-03a2cbeeb66594b6d2d3,hiddenPair,1
hsp-ee03b5f9912df6215e94,fullHouse,20
hsp-ee03b5f9912df6215e94,nakedSingle,25
hsp-ee03b5f9912df6215e94,hiddenSingle,9
hsp-ee03b5f9912df6215e94,hiddenPair,1
hsp-ee03b5f9912df6215e94,bugPlusOne,1
hsp-1512d89b02bf29211a43,fullHouse,19
hsp-1512d89b02bf29211a43,nakedSingle,29
hsp-1512d89b02bf29211a43,hiddenSingle,7
hsp-1512d89b02bf29211a43,lockedCandidates.pointing,4
hsp-88b4e3f065529a144d5f,fullHouse,21
hsp-88b4e3f065529a144d5f,nakedSingle,20
hsp-88b4e3f065529a144d5f,hiddenSingle,14
hsp-88b4e3f065529a144d5f,lockedCandidates.pointing,3
hsp-88b4e3f065529a144d5f,lockedCandidates.claiming,1
hsp-94af7f601b719baad566,fullHouse,21
hsp-94af7f601b719baad566,nakedSingle,22
hsp-94af7f601b719baad566,hiddenSingle,12
hsp-94af7f601b719baad566,hiddenPair,1
hsp-381d7c8a314f32d7b278,fullHouse,20
hsp-381d7c8a314f32d7b278,nakedSingle,18
hsp-381d7c8a314f32d7b278,hiddenSingle,17
hsp-381d7c8a314f32d7b278,hiddenPair,1
hsp-2a63a71beff67d5938a5,fullHouse,21
hsp-2a63a71beff67d5938a5,nakedSingle,15
hsp-2a63a71beff67d5938a5,hiddenSingle,19
hsp-2a63a71beff67d5938a5,hiddenPair,1
hsp-dcdfffbb00db2145bbb1,fullHouse,20
hsp-dcdfffbb00db2145bbb1,nakedSingle,21
hsp-dcdfffbb00db2145bbb1,hiddenSingle,14
hsp-dcdfffbb00db2145bbb1,hiddenPair,1
hsp-c1c55f7a9c4b861bcece,fullHouse,19
hsp-c1c55f7a9c4b861bcece,nakedSingle,24
hsp-c1c55f7a9c4b861bcece,hiddenSingle,12
hsp-c1c55f7a9c4b861bcece,lockedCandidates.pointing,2
hsp-c1c55f7a9c4b861bcece,lockedCandidates.claiming,2
hsp-c1c55f7a9c4b861bcece,hiddenPair,1
hsp-312228078f220d7a71d0,fullHouse,20
hsp-312228078f220d7a71d0,nakedSingle,21
hsp-312228078f220d7a71d0,hiddenSingle,17
hsp-312228078f220d7a71d0,lockedCandidates.pointing,3
hsp-312228078f220d7a71d0,lockedCandidates.claiming,1
hsp-1453bb62f6127d34cbe4,fullHouse,20
hsp-1453bb62f6127d34cbe4,nakedSingle,34
hsp-1453bb62f6127d34cbe4,hiddenSingle,4
hsp-1453bb62f6127d34cbe4,hiddenPair,1
hsp-38770406ddb08365363e,fullHouse,21
hsp-38770406ddb08365363e,nakedSingle,24
hsp-38770406ddb08365363e,hiddenSingle,13
hsp-38770406ddb08365363e,hiddenPair,2
hsp-5cb079e044648de05182,fullHouse,20
hsp-5cb079e044648de05182,nakedSingle,23
hsp-5cb079e044648de05182,hiddenSingle,15
hsp-5cb079e044648de05182,hiddenPair,1
hsp-502fb13ed38f7e69149e,fullHouse,21
hsp-502fb13ed38f7e69149e,nakedSingle,22
hsp-502fb13ed38f7e69149e,hiddenSingle,13
hsp-502fb13ed38f7e69149e,hiddenPair,2
hsp-3067b821f111e3906cbc,fullHouse,20
hsp-3067b821f111e3906cbc,nakedSingle,15
hsp-3067b821f111e3906cbc,hiddenSingle,21
hsp-3067b821f111e3906cbc,lockedCandidates.pointing,1
hsp-3067b821f111e3906cbc,lockedCandidates.claiming,1
hsp-3067b821f111e3906cbc,hiddenPair,1
hsp-c2320360123863b06b68,fullHouse,20
hsp-c2320360123863b06b68,nakedSingle,18
hsp-c2320360123863b06b68,hiddenSingle,18
hsp-c2320360123863b06b68,lockedCandidates.pointing,1
hsp-c2320360123863b06b68,lockedCandidates.claiming,2
hsp-c2320360123863b06b68,hiddenPair,1
hsp-8445d577ed3712f29629,fullHouse,20
hsp-8445d577ed3712f29629,nakedSingle,19
hsp-8445d577ed3712f29629,hiddenSingle,17
hsp-8445d577ed3712f29629,hiddenPair,2
hsp-3cd273913f1a5e120b4d,fullHouse,21
hsp-3cd273913f1a5e120b4d,nakedSingle,22
hsp-3cd273913f1a5e120b4d,hiddenSingle,13
hsp-3cd273913f1a5e120b4d,lockedCandidates.pointing,5
hsp-a48e412cf0b1219a7702,fullHouse,19
hsp-a48e412cf0b1219a7702,nakedSingle,24
hsp-a48e412cf0b1219a7702,hiddenSingle,13
hsp-a48e412cf0b1219a7702,hiddenPair,2
hsp-91a952cb45f031344a2c,fullHouse,21
hsp-91a952cb45f031344a2c,nakedSingle,18
hsp-91a952cb45f031344a2c,hiddenSingle,17
hsp-91a952cb45f031344a2c,lockedCandidates.pointing,1
hsp-91a952cb45f031344a2c,lockedCandidates.claiming,1
hsp-a67999bafefe31d9afc5,fullHouse,19
hsp-a67999bafefe31d9afc5,nakedSingle,22
hsp-a67999bafefe31d9afc5,hiddenSingle,15
hsp-a67999bafefe31d9afc5,hiddenPair,1
hsp-ccb72055a0723fa97127,fullHouse,19
hsp-ccb72055a0723fa97127,nakedSingle,22
hsp-ccb72055a0723fa97127,hiddenSingle,15
hsp-ccb72055a0723fa97127,lockedCandidates.claiming,2
hsp-ccb72055a0723fa97127,hiddenPair,2
hsp-d987a247e40c773ff442,fullHouse,20
hsp-d987a247e40c773ff442,nakedSingle,19
hsp-d987a247e40c773ff442,hiddenSingle,17
hsp-d987a247e40c773ff442,hiddenPair,3
hsp-82f51b743862d415d178,fullHouse,19
hsp-82f51b743862d415d178,nakedSingle,19
hsp-82f51b743862d415d178,hiddenSingle,18
hsp-82f51b743862d415d178,hiddenPair,1
hsp-eaf2e5140bf2fc55846c,fullHouse,21
hsp-eaf2e5140bf2fc55846c,nakedSingle,21
hsp-eaf2e5140bf2fc55846c,hiddenSingle,14
hsp-eaf2e5140bf2fc55846c,lockedCandidates.pointing,2
hsp-eaf2e5140bf2fc55846c,lockedCandidates.claiming,2
hsp-1ccb6e49bb11c37e51a9,fullHouse,21
hsp-1ccb6e49bb11c37e51a9,nakedSingle,21
hsp-1ccb6e49bb11c37e51a9,hiddenSingle,12
hsp-1ccb6e49bb11c37e51a9,hiddenPair,3
hsp-07552fb669cb16b610f7,fullHouse,20
hsp-07552fb669cb16b610f7,nakedSingle,18
hsp-07552fb669cb16b610f7,hiddenSingle,16
hsp-07552fb669cb16b610f7,lockedCandidates.pointing,1
hsp-a08d52c9a05bc52cb99f,fullHouse,20
hsp-a08d52c9a05bc52cb99f,nakedSingle,20
hsp-a08d52c9a05bc52cb99f,hiddenSingle,17
hsp-a08d52c9a05bc52cb99f,hiddenPair,1
hsp-694e252bd2fc9ad9d88c,fullHouse,19
hsp-694e252bd2fc9ad9d88c,nakedSingle,23
hsp-694e252bd2fc9ad9d88c,hiddenSingle,15
hsp-694e252bd2fc9ad9d88c,lockedCandidates.pointing,1
hsp-694e252bd2fc9ad9d88c,lockedCandidates.claiming,1
hsp-a018dffe6de6ebda700f,fullHouse,21
hsp-a018dffe6de6ebda700f,nakedSingle,26
hsp-a018dffe6de6ebda700f,hiddenSingle,10
hsp-a018dffe6de6ebda700f,lockedCandidates.pointing,4
hsp-a018dffe6de6ebda700f,lockedCandidates.claiming,1
hsp-a018dffe6de6ebda700f,hiddenPair,3
hsp-eb418b958b79afa9f1f4,fullHouse,20
hsp-eb418b958b79afa9f1f4,nakedSingle,26
hsp-eb418b958b79afa9f1f4,hiddenSingle,11
hsp-eb418b958b79afa9f1f4,lockedCandidates.pointing,2
hsp-be8a0301ef0463fc1c9e,fullHouse,20
hsp-be8a0301ef0463fc1c9e,nakedSingle,23
hsp-be8a0301ef0463fc1c9e,hiddenSingle,14
hsp-be8a0301ef0463fc1c9e,hiddenPair,1
hsp-c3286865c36691aca8e4,fullHouse,21
hsp-c3286865c36691aca8e4,nakedSingle,13
hsp-c3286865c36691aca8e4,hiddenSingle,23
hsp-c3286865c36691aca8e4,hiddenPair,1
hsp-284e8cb149f0d5705ec8,fullHouse,21
hsp-284e8cb149f0d5705ec8,nakedSingle,27
hsp-284e8cb149f0d5705ec8,hiddenSingle,9
hsp-284e8cb149f0d5705ec8,hiddenPair,2
hsp-8616661f5cf1212a44de,fullHouse,20
hsp-8616661f5cf1212a44de,nakedSingle,27
hsp-8616661f5cf1212a44de,hiddenSingle,10
hsp-8616661f5cf1212a44de,lockedCandidates.pointing,6
hsp-8616661f5cf1212a44de,nakedPair,1
hsp-8616661f5cf1212a44de,hiddenPair,2
hsp-2c98a1c11e83da2281cd,fullHouse,21
hsp-2c98a1c11e83da2281cd,nakedSingle,28
hsp-2c98a1c11e83da2281cd,hiddenSingle,8
hsp-2c98a1c11e83da2281cd,hiddenPair,1
hsp-af96818242c22e30fcdf,fullHouse,19
hsp-af96818242c22e30fcdf,nakedSingle,15
hsp-af96818242c22e30fcdf,hiddenSingle,23
hsp-af96818242c22e30fcdf,hiddenPair,1
hsp-f45fd1715fa8919731d4,fullHouse,20
hsp-f45fd1715fa8919731d4,nakedSingle,20
hsp-f45fd1715fa8919731d4,hiddenSingle,17
hsp-f45fd1715fa8919731d4,nakedPair,1
hsp-2d5ec5cd4fd52511ead3,fullHouse,21
hsp-2d5ec5cd4fd52511ead3,nakedSingle,24
hsp-2d5ec5cd4fd52511ead3,hiddenSingle,12
hsp-2d5ec5cd4fd52511ead3,hiddenPair,2
hsp-0d4afbcaf44b5669e7a9,fullHouse,20
hsp-0d4afbcaf44b5669e7a9,nakedSingle,16
hsp-0d4afbcaf44b5669e7a9,hiddenSingle,21
hsp-0d4afbcaf44b5669e7a9,hiddenPair,1
hsp-a60e8d8cdc928c162b00,fullHouse,19
hsp-a60e8d8cdc928c162b00,nakedSingle,19
hsp-a60e8d8cdc928c162b00,hiddenSingle,19
hsp-a60e8d8cdc928c162b00,lockedCandidates.pointing,1
hsp-a60e8d8cdc928c162b00,hiddenPair,1
hsp-d53b5fb8c1b098ec877e,fullHouse,20
hsp-d53b5fb8c1b098ec877e,nakedSingle,20
hsp-d53b5fb8c1b098ec877e,hiddenSingle,17
hsp-d53b5fb8c1b098ec877e,hiddenPair,1
hsp-58c8fde5d0f602d8ba24,fullHouse,19
hsp-58c8fde5d0f602d8ba24,nakedSingle,20
hsp-58c8fde5d0f602d8ba24,hiddenSingle,18
hsp-58c8fde5d0f602d8ba24,lockedCandidates.claiming,1
hsp-58c8fde5d0f602d8ba24,hiddenPair,2
hsp-1a436d27601239ffbbc2,fullHouse,19
hsp-1a436d27601239ffbbc2,nakedSingle,17
hsp-1a436d27601239ffbbc2,hiddenSingle,21
hsp-1a436d27601239ffbbc2,lockedCandidates.pointing,1
hsp-3ac2ebb5abe971c449ab,fullHouse,20
hsp-3ac2ebb5abe971c449ab,nakedSingle,24
hsp-3ac2ebb5abe971c449ab,hiddenSingle,13
hsp-3ac2ebb5abe971c449ab,hiddenPair,1
hsp-3e64efd25a98d7b223e1,fullHouse,19
hsp-3e64efd25a98d7b223e1,nakedSingle,22
hsp-3e64efd25a98d7b223e1,hiddenSingle,16
hsp-3e64efd25a98d7b223e1,hiddenPair,2
hsp-da098087cf58f4f88c55,fullHouse,20
hsp-da098087cf58f4f88c55,nakedSingle,24
hsp-da098087cf58f4f88c55,hiddenSingle,13
hsp-da098087cf58f4f88c55,lockedCandidates.pointing,3
hsp-da098087cf58f4f88c55,hiddenPair,3
hsp-658551595054cd3a114b,fullHouse,20
hsp-658551595054cd3a114b,nakedSingle,22
hsp-658551595054cd3a114b,hiddenSingle,15
hsp-658551595054cd3a114b,hiddenPair,1
hsp-ec7702d1b17fc48ffff9,fullHouse,19
hsp-ec7702d1b17fc48ffff9,nakedSingle,21
hsp-ec7702d1b17fc48ffff9,hiddenSingle,17
hsp-ec7702d1b17fc48ffff9,lockedCandidates.pointing,1
hsp-52bc783374cc1b27bc41,fullHouse,20
hsp-52bc783374cc1b27bc41,nakedSingle,16
hsp-52bc783374cc1b27bc41,hiddenSingle,19
hsp-52bc783374cc1b27bc41,lockedCandidates.pointing,1
hsp-282042097aa042e3f0ec,fullHouse,21
hsp-282042097aa042e3f0ec,nakedSingle,23
hsp-282042097aa042e3f0ec,hiddenSingle,11
hsp-282042097aa042e3f0ec,hiddenPair,1
hsp-1f7f7161a19e909cbe80,fullHouse,21
hsp-1f7f7161a19e909cbe80,nakedSingle,20
hsp-1f7f7161a19e909cbe80,hiddenSingle,14
hsp-1f7f7161a19e909cbe80,lockedCandidates.pointing,1
hsp-1f7f7161a19e909cbe80,hiddenPair,1
hsp-de4df2bb4cb6a3165504,fullHouse,21
hsp-de4df2bb4cb6a3165504,nakedSingle,26
hsp-de4df2bb4cb6a3165504,hiddenSingle,8
hsp-de4df2bb4cb6a3165504,lockedCandidates.pointing,2
hsp-de4df2bb4cb6a3165504,lockedCandidates.claiming,1
hsp-9de59de239a3c2fd0b23,fullHouse,19
hsp-9de59de239a3c2fd0b23,nakedSingle,16
hsp-9de59de239a3c2fd0b23,hiddenSingle,20
hsp-9de59de239a3c2fd0b23,hiddenPair,2
hsp-965680d25a63d0f669c4,fullHouse,20
hsp-965680d25a63d0f669c4,nakedSingle,31
hsp-965680d25a63d0f669c4,hiddenSingle,4
hsp-965680d25a63d0f669c4,lockedCandidates.pointing,1
hsp-965680d25a63d0f669c4,lockedCandidates.claiming,1
hsp-965680d25a63d0f669c4,hiddenPair,3
hsp-6fda1fa2a9ac440d81b2,fullHouse,19
hsp-6fda1fa2a9ac440d81b2,nakedSingle,23
hsp-6fda1fa2a9ac440d81b2,hiddenSingle,16
hsp-6fda1fa2a9ac440d81b2,lockedCandidates.pointing,1
hsp-6fda1fa2a9ac440d81b2,hiddenPair,1
hsp-1a56077c96fea3903df5,fullHouse,20
hsp-1a56077c96fea3903df5,nakedSingle,19
hsp-1a56077c96fea3903df5,hiddenSingle,19
hsp-1a56077c96fea3903df5,hiddenPair,2
hsp-34753328bc4986071b82,fullHouse,21
hsp-34753328bc4986071b82,nakedSingle,19
hsp-34753328bc4986071b82,hiddenSingle,18
hsp-34753328bc4986071b82,lockedCandidates.pointing,3
hsp-34753328bc4986071b82,lockedCandidates.claiming,2
hsp-40112220bd74c702242f,fullHouse,19
hsp-40112220bd74c702242f,nakedSingle,21
hsp-40112220bd74c702242f,hiddenSingle,18
hsp-40112220bd74c702242f,lockedCandidates.pointing,1
hsp-40112220bd74c702242f,hiddenPair,2
hsp-f5618f79fcee5a6bd37b,fullHouse,20
hsp-f5618f79fcee5a6bd37b,nakedSingle,21
hsp-f5618f79fcee5a6bd37b,hiddenSingle,17
hsp-f5618f79fcee5a6bd37b,hiddenPair,1
hsp-9a67e8c2fcceabbd5035,fullHouse,19
hsp-9a67e8c2fcceabbd5035,nakedSingle,17
hsp-9a67e8c2fcceabbd5035,hiddenSingle,22
hsp-9a67e8c2fcceabbd5035,lockedCandidates.pointing,1
hsp-9a67e8c2fcceabbd5035,lockedCandidates.claiming,2
hsp-9a67e8c2fcceabbd5035,hiddenPair,4
hsp-ce844db3391da9086fac,fullHouse,20
hsp-ce844db3391da9086fac,nakedSingle,20
hsp-ce844db3391da9086fac,hiddenSingle,16
hsp-ce844db3391da9086fac,hiddenPair,1
hsp-2bc18a206c61e1b78bd8,fullHouse,19
hsp-2bc18a206c61e1b78bd8,nakedSingle,18
hsp-2bc18a206c61e1b78bd8,hiddenSingle,19
hsp-2bc18a206c61e1b78bd8,hiddenPair,1
hsp-47fc7b41b22c17340d81,fullHouse,20
hsp-47fc7b41b22c17340d81,nakedSingle,26
hsp-47fc7b41b22c17340d81,hiddenSingle,10
hsp-47fc7b41b22c17340d81,lockedCandidates.pointing,5
hsp-47fc7b41b22c17340d81,lockedCandidates.claiming,2
hsp-47fc7b41b22c17340d81,hiddenPair,3
hsp-4561e6e5de7608f3e94a,fullHouse,20
hsp-4561e6e5de7608f3e94a,nakedSingle,18
hsp-4561e6e5de7608f3e94a,hiddenSingle,18
hsp-4561e6e5de7608f3e94a,hiddenPair,2
hsp-4d080284266f1744b16a,fullHouse,20
hsp-4d080284266f1744b16a,nakedSingle,28
hsp-4d080284266f1744b16a,hiddenSingle,8
hsp-4d080284266f1744b16a,hiddenPair,1
hsp-7f2b51194a322301e5c3,fullHouse,20
hsp-7f2b51194a322301e5c3,nakedSingle,26
hsp-7f2b51194a322301e5c3,hiddenSingle,10
hsp-7f2b51194a322301e5c3,hiddenPair,1
hsp-89629f81e6ed6f2a71d0,fullHouse,21
hsp-89629f81e6ed6f2a71d0,nakedSingle,22
hsp-89629f81e6ed6f2a71d0,hiddenSingle,14
hsp-89629f81e6ed6f2a71d0,hiddenPair,1
hsp-d7bff56182da96c39fe0,fullHouse,19
hsp-d7bff56182da96c39fe0,nakedSingle,24
hsp-d7bff56182da96c39fe0,hiddenSingle,14
hsp-d7bff56182da96c39fe0,lockedCandidates.pointing,1
hsp-d7bff56182da96c39fe0,hiddenPair,1
hsp-1c54a96b75a3e6c338a2,fullHouse,19
hsp-1c54a96b75a3e6c338a2,nakedSingle,19
hsp-1c54a96b75a3e6c338a2,hiddenSingle,19
hsp-1c54a96b75a3e6c338a2,hiddenPair,1
hsp-bba73b91bcf7fc33cc79,fullHouse,19
hsp-bba73b91bcf7fc33cc79,nakedSingle,22
hsp-bba73b91bcf7fc33cc79,hiddenSingle,16
hsp-bba73b91bcf7fc33cc79,lockedCandidates.pointing,3
hsp-bba73b91bcf7fc33cc79,hiddenPair,1
hsp-f03dcc8bd2ce4b7eac7e,fullHouse,20
hsp-f03dcc8bd2ce4b7eac7e,nakedSingle,22
hsp-f03dcc8bd2ce4b7eac7e,hiddenSingle,15
hsp-f03dcc8bd2ce4b7eac7e,hiddenPair,1
